Exame,Case,Class,ImageCheckSum,ImagePathName,ImageShapeR,ImageShapeC,ImageShapeChannels,ObjectsBoundingBoxMinimumR,ObjectsBoundingBoxMinimumC,ObjectsBoundingBoxMaximumR,ObjectsBoundingBoxMaximumC,ObjectsCategory
1129,47,1,3ecddbc26b91855fd451c125e0485851,/images/191f87a4-6f2d-49e7-bba0-08e3aa78ddaf.png,1200,1600,3,58,374,194,521,difficult
1129,51,1,3ecddbc26b91855fd451c125e0485851,/images/191f87a4-6f2d-49e7-bba0-08e3aa78ddaf.png,1200,1600,3,1021,637,1123,752,difficult
1129,58,1,3ecddbc26b91855fd451c125e0485851,/images/191f87a4-6f2d-49e7-bba0-08e3aa78ddaf.png,1200,1600,3,347,1189,467,1338,difficult
1129,60,0,3ecddbc26b91855fd451c125e0485851,/images/191f87a4-6f2d-49e7-bba0-08e3aa78ddaf.png,1200,1600,3,611,28,710,120,red blood cell
1129,13,0,3ecddbc26b91855fd451c125e0485851,/images/191f87a4-6f2d-49e7-bba0-08e3aa78ddaf.png,1200,1600,3,946,761,1034,856,red blood cell
1129,37,0,3ecddbc26b91855fd451c125e0485851,/images/191f87a4-6f2d-49e7-bba0-08e3aa78ddaf.png,1200,1600,3,464,843,538,924,red blood cell
1130,37,1,416711acd21efad6f5aff6e6602e034d,/images/14005767-9296-4b48-8a9d-bbe9b2040005.png,1200,1600,3,374,1282,510,1393,gametocyte
1130,49,1,416711acd21efad6f5aff6e6602e034d,/images/14005767-9296-4b48-8a9d-bbe9b2040005.png,1200,1600,3,520,216,650,347,difficult
1130,62,1,416711acd21efad6f5aff6e6602e034d,/images/14005767-9296-4b48-8a9d-bbe9b2040005.png,1200,1600,3,383,299,526,398,difficult
1130,51,0,416711acd21efad6f5aff6e6602e034d,/images/14005767-9296-4b48-8a9d-bbe9b2040005.png,1200,1600,3,292,302,394,393,red blood cell
1130,23,0,416711acd21efad6f5aff6e6602e034d,/images/14005767-9296-4b48-8a9d-bbe9b2040005.png,1200,1600,3,557,806,674,918,red blood cell
1130,5,0,416711acd21efad6f5aff6e6602e034d,/images/14005767-9296-4b48-8a9d-bbe9b2040005.png,1200,1600,3,175,142,288,252,red blood cell
1132,29,1,220e73d77fb1a171b74e7656e84f9dbf,/images/fcdf6632-c03f-49a8-9fb3-42e87c99b9d0.png,1200,1600,3,581,36,708,153,ring
1132,41,1,220e73d77fb1a171b74e7656e84f9dbf,/images/fcdf6632-c03f-49a8-9fb3-42e87c99b9d0.png,1200,1600,3,210,1006,348,1119,trophozoite
1132,50,1,220e73d77fb1a171b74e7656e84f9dbf,/images/fcdf6632-c03f-49a8-9fb3-42e87c99b9d0.png,1200,1600,3,144,908,293,1029,trophozoite
1132,59,1,220e73d77fb1a171b74e7656e84f9dbf,/images/fcdf6632-c03f-49a8-9fb3-42e87c99b9d0.png,1200,1600,3,359,209,476,342,difficult
1132,53,0,220e73d77fb1a171b74e7656e84f9dbf,/images/fcdf6632-c03f-49a8-9fb3-42e87c99b9d0.png,1200,1600,3,468,667,583,768,red blood cell
1132,10,0,220e73d77fb1a171b74e7656e84f9dbf,/images/fcdf6632-c03f-49a8-9fb3-42e87c99b9d0.png,1200,1600,3,602,549,722,667,red blood cell
1132,24,0,220e73d77fb1a171b74e7656e84f9dbf,/images/fcdf6632-c03f-49a8-9fb3-42e87c99b9d0.png,1200,1600,3,863,1453,964,1549,red blood cell
1132,19,0,220e73d77fb1a171b74e7656e84f9dbf,/images/fcdf6632-c03f-49a8-9fb3-42e87c99b9d0.png,1200,1600,3,464,607,617,691,red blood cell
1133,61,1,9f0ddfc47bf1a552efeb4a65f89d1834,/images/e5fd5949-4cd0-4cb6-837a-02c26a5eb87a.png,1200,1600,3,571,876,718,1049,difficult
1133,12,0,9f0ddfc47bf1a552efeb4a65f89d1834,/images/e5fd5949-4cd0-4cb6-837a-02c26a5eb87a.png,1200,1600,3,1028,362,1135,467,red blood cell
1134,22,1,3a59df5a81967529e82f07f2cbe01297,/images/5f66d20c-fbfe-44ec-a01b-8a09da24807e.png,1200,1600,3,155,93,279,224,trophozoite
1134,51,1,3a59df5a81967529e82f07f2cbe01297,/images/5f66d20c-fbfe-44ec-a01b-8a09da24807e.png,1200,1600,3,975,482,1090,634,gametocyte
1134,20,0,3a59df5a81967529e82f07f2cbe01297,/images/5f66d20c-fbfe-44ec-a01b-8a09da24807e.png,1200,1600,3,794,1453,893,1546,red blood cell
1134,1,0,3a59df5a81967529e82f07f2cbe01297,/images/5f66d20c-fbfe-44ec-a01b-8a09da24807e.png,1200,1600,3,723,1309,835,1410,red blood cell
1135,75,1,fd19ea40bf2fd871376ee470d4b2fa53,/images/b87fb62d-2c36-4f68-aba9-37fcd7d46eef.png,1200,1600,3,516,644,629,766,trophozoite
1135,76,1,fd19ea40bf2fd871376ee470d4b2fa53,/images/b87fb62d-2c36-4f68-aba9-37fcd7d46eef.png,1200,1600,3,375,1079,514,1200,trophozoite
1135,26,0,fd19ea40bf2fd871376ee470d4b2fa53,/images/b87fb62d-2c36-4f68-aba9-37fcd7d46eef.png,1200,1600,3,765,603,878,719,red blood cell
1135,79,0,fd19ea40bf2fd871376ee470d4b2fa53,/images/b87fb62d-2c36-4f68-aba9-37fcd7d46eef.png,1200,1600,3,654,1132,747,1234,red blood cell
1136,47,1,ba576e35998c8fcdac149e4767fccf59,/images/087f2c9c-188d-43cc-a94c-0eb8f10ac092.png,1200,1600,3,243,488,398,578,trophozoite
1136,48,1,ba576e35998c8fcdac149e4767fccf59,/images/087f2c9c-188d-43cc-a94c-0eb8f10ac092.png,1200,1600,3,243,323,355,460,trophozoite
1136,22,0,ba576e35998c8fcdac149e4767fccf59,/images/087f2c9c-188d-43cc-a94c-0eb8f10ac092.png,1200,1600,3,389,833,527,941,red blood cell
1136,8,0,ba576e35998c8fcdac149e4767fccf59,/images/087f2c9c-188d-43cc-a94c-0eb8f10ac092.png,1200,1600,3,376,1328,481,1440,red blood cell
1137,43,1,49d12ff297c5848f4e9ffaebf7b985b8,/images/b88fe674-fb9a-41d4-b100-cb1c86440d44.png,1200,1600,3,290,161,406,281,trophozoite
1137,49,1,49d12ff297c5848f4e9ffaebf7b985b8,/images/b88fe674-fb9a-41d4-b100-cb1c86440d44.png,1200,1600,3,217,543,345,662,difficult
1137,71,1,49d12ff297c5848f4e9ffaebf7b985b8,/images/b88fe674-fb9a-41d4-b100-cb1c86440d44.png,1200,1600,3,613,56,750,196,ring
1137,81,1,49d12ff297c5848f4e9ffaebf7b985b8,/images/b88fe674-fb9a-41d4-b100-cb1c86440d44.png,1200,1600,3,600,385,733,508,trophozoite
1137,82,1,49d12ff297c5848f4e9ffaebf7b985b8,/images/b88fe674-fb9a-41d4-b100-cb1c86440d44.png,1200,1600,3,105,718,299,811,gametocyte
1137,23,0,49d12ff297c5848f4e9ffaebf7b985b8,/images/b88fe674-fb9a-41d4-b100-cb1c86440d44.png,1200,1600,3,1017,791,1116,880,red blood cell
1137,61,0,49d12ff297c5848f4e9ffaebf7b985b8,/images/b88fe674-fb9a-41d4-b100-cb1c86440d44.png,1200,1600,3,858,522,955,602,red blood cell
1137,11,0,49d12ff297c5848f4e9ffaebf7b985b8,/images/b88fe674-fb9a-41d4-b100-cb1c86440d44.png,1200,1600,3,803,655,909,750,red blood cell
1137,48,0,49d12ff297c5848f4e9ffaebf7b985b8,/images/b88fe674-fb9a-41d4-b100-cb1c86440d44.png,1200,1600,3,923,223,1030,317,red blood cell
1137,7,0,49d12ff297c5848f4e9ffaebf7b985b8,/images/b88fe674-fb9a-41d4-b100-cb1c86440d44.png,1200,1600,3,604,848,722,962,red blood cell
1138,17,1,cee7d6e540a8968d3b45832169f4abc6,/images/334bf865-e3fb-4200-bd53-d9ff5808ed9f.png,1200,1600,3,339,746,459,883,trophozoite
1138,30,1,cee7d6e540a8968d3b45832169f4abc6,/images/334bf865-e3fb-4200-bd53-d9ff5808ed9f.png,1200,1600,3,732,671,865,783,difficult
1138,60,1,cee7d6e540a8968d3b45832169f4abc6,/images/334bf865-e3fb-4200-bd53-d9ff5808ed9f.png,1200,1600,3,132,1354,262,1483,difficult
1138,75,1,cee7d6e540a8968d3b45832169f4abc6,/images/334bf865-e3fb-4200-bd53-d9ff5808ed9f.png,1200,1600,3,996,1175,1134,1296,difficult
1138,26,0,cee7d6e540a8968d3b45832169f4abc6,/images/334bf865-e3fb-4200-bd53-d9ff5808ed9f.png,1200,1600,3,731,844,832,938,red blood cell
1138,54,0,cee7d6e540a8968d3b45832169f4abc6,/images/334bf865-e3fb-4200-bd53-d9ff5808ed9f.png,1200,1600,3,567,771,690,876,red blood cell
1138,97,0,cee7d6e540a8968d3b45832169f4abc6,/images/334bf865-e3fb-4200-bd53-d9ff5808ed9f.png,1200,1600,3,456,34,516,121,red blood cell
1138,34,0,cee7d6e540a8968d3b45832169f4abc6,/images/334bf865-e3fb-4200-bd53-d9ff5808ed9f.png,1200,1600,3,55,662,143,777,red blood cell
1139,48,1,0d2f7b75dca04ed7343b91b9289bf3b1,/images/9106a6bb-1352-411f-ac26-0d6fe48c16a8.png,1200,1600,3,882,355,1033,467,trophozoite
1139,45,0,0d2f7b75dca04ed7343b91b9289bf3b1,/images/9106a6bb-1352-411f-ac26-0d6fe48c16a8.png,1200,1600,3,310,1391,409,1506,red blood cell
1140,14,1,93f5d88be0bb0d64a73eaf4e36a28f68,/images/9acf303a-fcba-4e52-be3e-8d061aa5e72a.png,1200,1600,3,765,964,905,1087,difficult
1140,37,1,93f5d88be0bb0d64a73eaf4e36a28f68,/images/9acf303a-fcba-4e52-be3e-8d061aa5e72a.png,1200,1600,3,804,525,937,637,trophozoite
1140,60,1,93f5d88be0bb0d64a73eaf4e36a28f68,/images/9acf303a-fcba-4e52-be3e-8d061aa5e72a.png,1200,1600,3,917,1376,1031,1511,trophozoite
1140,73,1,93f5d88be0bb0d64a73eaf4e36a28f68,/images/9acf303a-fcba-4e52-be3e-8d061aa5e72a.png,1200,1600,3,579,108,739,222,difficult
1140,81,1,93f5d88be0bb0d64a73eaf4e36a28f68,/images/9acf303a-fcba-4e52-be3e-8d061aa5e72a.png,1200,1600,3,998,1301,1131,1419,trophozoite
1140,78,0,93f5d88be0bb0d64a73eaf4e36a28f68,/images/9acf303a-fcba-4e52-be3e-8d061aa5e72a.png,1200,1600,3,827,1114,901,1203,red blood cell
1140,6,0,93f5d88be0bb0d64a73eaf4e36a28f68,/images/9acf303a-fcba-4e52-be3e-8d061aa5e72a.png,1200,1600,3,721,1442,823,1538,red blood cell
1140,35,0,93f5d88be0bb0d64a73eaf4e36a28f68,/images/9acf303a-fcba-4e52-be3e-8d061aa5e72a.png,1200,1600,3,622,283,710,374,red blood cell
1140,86,0,93f5d88be0bb0d64a73eaf4e36a28f68,/images/9acf303a-fcba-4e52-be3e-8d061aa5e72a.png,1200,1600,3,2,219,105,316,red blood cell
1140,17,0,93f5d88be0bb0d64a73eaf4e36a28f68,/images/9acf303a-fcba-4e52-be3e-8d061aa5e72a.png,1200,1600,3,36,663,137,762,red blood cell
1141,45,1,ce043c4f7559f801b323d4356983f0d0,/images/3b4440f7-a69b-4042-a9d0-d6958abcdf4e.png,1200,1600,3,927,768,1020,864,difficult
1141,46,0,ce043c4f7559f801b323d4356983f0d0,/images/3b4440f7-a69b-4042-a9d0-d6958abcdf4e.png,1200,1600,3,926,48,1018,166,red blood cell
1142,42,1,806752df3a1f472e33c36322f48c0f36,/images/1fe1e118-adb8-4b10-a41e-1e5814e8f067.png,1200,1600,3,569,588,710,740,trophozoite
1142,11,0,806752df3a1f472e33c36322f48c0f36,/images/1fe1e118-adb8-4b10-a41e-1e5814e8f067.png,1200,1600,3,246,274,370,394,red blood cell
1143,73,1,3a92e22ad5da28729ea9d77426366202,/images/4272cbd7-5b0a-4bf7-b690-dee1c128f07b.png,1200,1600,3,430,953,544,1107,difficult
1143,74,1,3a92e22ad5da28729ea9d77426366202,/images/4272cbd7-5b0a-4bf7-b690-dee1c128f07b.png,1200,1600,3,643,260,776,397,difficult
1143,77,1,3a92e22ad5da28729ea9d77426366202,/images/4272cbd7-5b0a-4bf7-b690-dee1c128f07b.png,1200,1600,3,938,606,1088,723,trophozoite
1143,54,0,3a92e22ad5da28729ea9d77426366202,/images/4272cbd7-5b0a-4bf7-b690-dee1c128f07b.png,1200,1600,3,446,457,540,559,red blood cell
1143,38,0,3a92e22ad5da28729ea9d77426366202,/images/4272cbd7-5b0a-4bf7-b690-dee1c128f07b.png,1200,1600,3,946,273,1047,368,red blood cell
1143,60,0,3a92e22ad5da28729ea9d77426366202,/images/4272cbd7-5b0a-4bf7-b690-dee1c128f07b.png,1200,1600,3,450,1453,561,1533,red blood cell
1144,8,1,a074acd6f33d181e0652c03141e2a80c,/images/be6fe358-dee1-4dcf-9b0d-5d8612aba577.png,1200,1600,3,32,696,172,826,leukocyte
1144,11,1,a074acd6f33d181e0652c03141e2a80c,/images/be6fe358-dee1-4dcf-9b0d-5d8612aba577.png,1200,1600,3,748,690,870,802,difficult
1144,26,1,a074acd6f33d181e0652c03141e2a80c,/images/be6fe358-dee1-4dcf-9b0d-5d8612aba577.png,1200,1600,3,467,155,607,283,ring
1144,35,1,a074acd6f33d181e0652c03141e2a80c,/images/be6fe358-dee1-4dcf-9b0d-5d8612aba577.png,1200,1600,3,133,1324,284,1453,difficult
1144,49,1,a074acd6f33d181e0652c03141e2a80c,/images/be6fe358-dee1-4dcf-9b0d-5d8612aba577.png,1200,1600,3,1030,665,1166,808,difficult
1144,60,1,a074acd6f33d181e0652c03141e2a80c,/images/be6fe358-dee1-4dcf-9b0d-5d8612aba577.png,1200,1600,3,350,744,482,868,trophozoite
1144,32,0,a074acd6f33d181e0652c03141e2a80c,/images/be6fe358-dee1-4dcf-9b0d-5d8612aba577.png,1200,1600,3,316,1082,400,1200,red blood cell
1144,25,0,a074acd6f33d181e0652c03141e2a80c,/images/be6fe358-dee1-4dcf-9b0d-5d8612aba577.png,1200,1600,3,272,119,376,228,red blood cell
1144,29,0,a074acd6f33d181e0652c03141e2a80c,/images/be6fe358-dee1-4dcf-9b0d-5d8612aba577.png,1200,1600,3,603,855,721,963,red blood cell
1144,9,0,a074acd6f33d181e0652c03141e2a80c,/images/be6fe358-dee1-4dcf-9b0d-5d8612aba577.png,1200,1600,3,629,1422,748,1524,red blood cell
1144,31,0,a074acd6f33d181e0652c03141e2a80c,/images/be6fe358-dee1-4dcf-9b0d-5d8612aba577.png,1200,1600,3,377,839,465,926,red blood cell
1144,48,0,a074acd6f33d181e0652c03141e2a80c,/images/be6fe358-dee1-4dcf-9b0d-5d8612aba577.png,1200,1600,3,308,224,406,325,red blood cell
1145,69,1,dafce19064ebed621ae406021a34565c,/images/5f491efd-a21c-4a80-aaba-70b8876238ac.png,1200,1600,3,715,1390,824,1545,trophozoite
1145,72,1,dafce19064ebed621ae406021a34565c,/images/5f491efd-a21c-4a80-aaba-70b8876238ac.png,1200,1600,3,593,267,714,423,difficult
1145,74,1,dafce19064ebed621ae406021a34565c,/images/5f491efd-a21c-4a80-aaba-70b8876238ac.png,1200,1600,3,815,311,971,445,gametocyte
1145,80,1,dafce19064ebed621ae406021a34565c,/images/5f491efd-a21c-4a80-aaba-70b8876238ac.png,1200,1600,3,1011,1303,1112,1456,trophozoite
1145,29,0,dafce19064ebed621ae406021a34565c,/images/5f491efd-a21c-4a80-aaba-70b8876238ac.png,1200,1600,3,143,723,245,840,red blood cell
1145,25,0,dafce19064ebed621ae406021a34565c,/images/5f491efd-a21c-4a80-aaba-70b8876238ac.png,1200,1600,3,414,1262,538,1370,red blood cell
1145,79,0,dafce19064ebed621ae406021a34565c,/images/5f491efd-a21c-4a80-aaba-70b8876238ac.png,1200,1600,3,1077,669,1176,766,red blood cell
1145,61,0,dafce19064ebed621ae406021a34565c,/images/5f491efd-a21c-4a80-aaba-70b8876238ac.png,1200,1600,3,230,512,323,612,red blood cell
1146,25,1,589d297f39c35bf1368d9393e2498c59,/images/49c4dbd3-6269-4d4c-9648-a2146c57bab1.png,1200,1600,3,277,675,387,821,trophozoite
1146,42,1,589d297f39c35bf1368d9393e2498c59,/images/49c4dbd3-6269-4d4c-9648-a2146c57bab1.png,1200,1600,3,691,202,827,327,trophozoite
1146,46,1,589d297f39c35bf1368d9393e2498c59,/images/49c4dbd3-6269-4d4c-9648-a2146c57bab1.png,1200,1600,3,980,860,1124,988,gametocyte
1146,47,1,589d297f39c35bf1368d9393e2498c59,/images/49c4dbd3-6269-4d4c-9648-a2146c57bab1.png,1200,1600,3,1021,967,1134,1114,trophozoite
1146,55,1,589d297f39c35bf1368d9393e2498c59,/images/49c4dbd3-6269-4d4c-9648-a2146c57bab1.png,1200,1600,3,792,1157,932,1282,trophozoite
1146,72,1,589d297f39c35bf1368d9393e2498c59,/images/49c4dbd3-6269-4d4c-9648-a2146c57bab1.png,1200,1600,3,817,497,951,669,trophozoite
1146,33,0,589d297f39c35bf1368d9393e2498c59,/images/49c4dbd3-6269-4d4c-9648-a2146c57bab1.png,1200,1600,3,256,421,357,527,red blood cell
1146,18,0,589d297f39c35bf1368d9393e2498c59,/images/49c4dbd3-6269-4d4c-9648-a2146c57bab1.png,1200,1600,3,824,972,921,1070,red blood cell
1146,12,0,589d297f39c35bf1368d9393e2498c59,/images/49c4dbd3-6269-4d4c-9648-a2146c57bab1.png,1200,1600,3,126,405,240,516,red blood cell
1146,57,0,589d297f39c35bf1368d9393e2498c59,/images/49c4dbd3-6269-4d4c-9648-a2146c57bab1.png,1200,1600,3,968,1305,1065,1406,red blood cell
1146,30,0,589d297f39c35bf1368d9393e2498c59,/images/49c4dbd3-6269-4d4c-9648-a2146c57bab1.png,1200,1600,3,1077,701,1194,808,red blood cell
1146,60,0,589d297f39c35bf1368d9393e2498c59,/images/49c4dbd3-6269-4d4c-9648-a2146c57bab1.png,1200,1600,3,746,927,834,1009,red blood cell
1147,34,1,c2a36d654f54b680999f59fedd706e69,/images/266180ed-77a3-4284-8292-50a49fc47fce.png,1200,1600,3,84,1293,220,1430,trophozoite
1147,37,1,c2a36d654f54b680999f59fedd706e69,/images/266180ed-77a3-4284-8292-50a49fc47fce.png,1200,1600,3,487,1055,628,1183,trophozoite
1147,33,0,c2a36d654f54b680999f59fedd706e69,/images/266180ed-77a3-4284-8292-50a49fc47fce.png,1200,1600,3,193,202,318,307,red blood cell
1147,31,0,c2a36d654f54b680999f59fedd706e69,/images/266180ed-77a3-4284-8292-50a49fc47fce.png,1200,1600,3,134,191,233,300,red blood cell
1148,5,1,bffc316778b96aec958aed9a70fa7015,/images/8e72e20e-e714-4db6-a1da-c05a409257d4.png,1200,1600,3,305,611,419,742,trophozoite
1148,17,1,bffc316778b96aec958aed9a70fa7015,/images/8e72e20e-e714-4db6-a1da-c05a409257d4.png,1200,1600,3,440,251,560,364,trophozoite
1148,37,1,bffc316778b96aec958aed9a70fa7015,/images/8e72e20e-e714-4db6-a1da-c05a409257d4.png,1200,1600,3,211,180,322,301,trophozoite
1148,9,0,bffc316778b96aec958aed9a70fa7015,/images/8e72e20e-e714-4db6-a1da-c05a409257d4.png,1200,1600,3,913,1365,1012,1477,red blood cell
1148,34,0,bffc316778b96aec958aed9a70fa7015,/images/8e72e20e-e714-4db6-a1da-c05a409257d4.png,1200,1600,3,1003,883,1089,965,red blood cell
1148,20,0,bffc316778b96aec958aed9a70fa7015,/images/8e72e20e-e714-4db6-a1da-c05a409257d4.png,1200,1600,3,635,962,730,1089,red blood cell
1149,12,1,ea8b63932055d17759a9a4f8eed893a9,/images/75660b56-51c2-45a9-9c15-e18d12a3af8c.png,1200,1600,3,1024,574,1152,690,gametocyte
1149,17,0,ea8b63932055d17759a9a4f8eed893a9,/images/75660b56-51c2-45a9-9c15-e18d12a3af8c.png,1200,1600,3,625,563,746,653,red blood cell
1150,22,1,3203e7d385d9e827984811281224489d,/images/45902b63-be9a-49ae-9ede-3a8015671bc4.png,1200,1600,3,86,297,209,428,difficult
1150,36,1,3203e7d385d9e827984811281224489d,/images/45902b63-be9a-49ae-9ede-3a8015671bc4.png,1200,1600,3,537,997,676,1128,ring
1150,4,0,3203e7d385d9e827984811281224489d,/images/45902b63-be9a-49ae-9ede-3a8015671bc4.png,1200,1600,3,1001,1376,1111,1472,red blood cell
1150,9,0,3203e7d385d9e827984811281224489d,/images/45902b63-be9a-49ae-9ede-3a8015671bc4.png,1200,1600,3,259,553,356,653,red blood cell
1151,38,1,b610f74970bbf6372e75f524fd9526f5,/images/59542a24-b409-4c95-8608-d9691a741526.png,1200,1600,3,366,996,503,1112,trophozoite
1151,48,1,b610f74970bbf6372e75f524fd9526f5,/images/59542a24-b409-4c95-8608-d9691a741526.png,1200,1600,3,751,1359,896,1478,trophozoite
1151,53,1,b610f74970bbf6372e75f524fd9526f5,/images/59542a24-b409-4c95-8608-d9691a741526.png,1200,1600,3,56,21,206,160,trophozoite
1151,63,1,b610f74970bbf6372e75f524fd9526f5,/images/59542a24-b409-4c95-8608-d9691a741526.png,1200,1600,3,903,99,1001,232,trophozoite
1151,64,0,b610f74970bbf6372e75f524fd9526f5,/images/59542a24-b409-4c95-8608-d9691a741526.png,1200,1600,3,122,1256,209,1357,red blood cell
1151,78,0,b610f74970bbf6372e75f524fd9526f5,/images/59542a24-b409-4c95-8608-d9691a741526.png,1200,1600,3,920,56,1004,135,red blood cell
1151,14,0,b610f74970bbf6372e75f524fd9526f5,/images/59542a24-b409-4c95-8608-d9691a741526.png,1200,1600,3,998,804,1093,902,red blood cell
1151,56,0,b610f74970bbf6372e75f524fd9526f5,/images/59542a24-b409-4c95-8608-d9691a741526.png,1200,1600,3,232,861,314,947,red blood cell
1152,7,1,0f668d3b46035cf14177bcd678519299,/images/2b128a1a-95ed-408b-b9f8-8795cc814d80.png,1200,1600,3,774,345,892,470,difficult
1152,41,1,0f668d3b46035cf14177bcd678519299,/images/2b128a1a-95ed-408b-b9f8-8795cc814d80.png,1200,1600,3,946,1404,1090,1544,trophozoite
1152,55,1,0f668d3b46035cf14177bcd678519299,/images/2b128a1a-95ed-408b-b9f8-8795cc814d80.png,1200,1600,3,615,1135,746,1280,trophozoite
1152,33,0,0f668d3b46035cf14177bcd678519299,/images/2b128a1a-95ed-408b-b9f8-8795cc814d80.png,1200,1600,3,250,1041,334,1140,red blood cell
1152,18,0,0f668d3b46035cf14177bcd678519299,/images/2b128a1a-95ed-408b-b9f8-8795cc814d80.png,1200,1600,3,877,409,970,515,red blood cell
1152,52,0,0f668d3b46035cf14177bcd678519299,/images/2b128a1a-95ed-408b-b9f8-8795cc814d80.png,1200,1600,3,216,1104,323,1194,red blood cell
1153,35,1,8d9c05de322c91442be6b6e0861124f9,/images/48e2f0bd-2164-40c3-af43-1f2708359978.png,1200,1600,3,526,1358,642,1482,difficult
1153,47,1,8d9c05de322c91442be6b6e0861124f9,/images/48e2f0bd-2164-40c3-af43-1f2708359978.png,1200,1600,3,563,784,710,945,leukocyte
1153,72,1,8d9c05de322c91442be6b6e0861124f9,/images/48e2f0bd-2164-40c3-af43-1f2708359978.png,1200,1600,3,453,1301,607,1444,trophozoite
1153,73,1,8d9c05de322c91442be6b6e0861124f9,/images/48e2f0bd-2164-40c3-af43-1f2708359978.png,1200,1600,3,789,1378,934,1478,trophozoite
1153,7,0,8d9c05de322c91442be6b6e0861124f9,/images/48e2f0bd-2164-40c3-af43-1f2708359978.png,1200,1600,3,548,362,660,472,red blood cell
1153,18,0,8d9c05de322c91442be6b6e0861124f9,/images/48e2f0bd-2164-40c3-af43-1f2708359978.png,1200,1600,3,134,468,234,591,red blood cell
1153,6,0,8d9c05de322c91442be6b6e0861124f9,/images/48e2f0bd-2164-40c3-af43-1f2708359978.png,1200,1600,3,141,761,271,877,red blood cell
1153,62,0,8d9c05de322c91442be6b6e0861124f9,/images/48e2f0bd-2164-40c3-af43-1f2708359978.png,1200,1600,3,798,808,910,914,red blood cell
1154,36,1,3a814a8e06ee70740268109fdb2c094a,/images/04de3a31-fc09-40be-9c2c-9830c57f809d.png,1200,1600,3,992,1340,1116,1482,schizont
1154,21,0,3a814a8e06ee70740268109fdb2c094a,/images/04de3a31-fc09-40be-9c2c-9830c57f809d.png,1200,1600,3,305,1429,413,1536,red blood cell
1155,25,1,314162b9cd18518419c8fa899077df3d,/images/41ebf9a1-24dc-454e-8bf8-508218f5ee57.png,1200,1600,3,838,283,959,396,gametocyte
1155,51,1,314162b9cd18518419c8fa899077df3d,/images/41ebf9a1-24dc-454e-8bf8-508218f5ee57.png,1200,1600,3,96,647,216,777,schizont
1155,55,1,314162b9cd18518419c8fa899077df3d,/images/41ebf9a1-24dc-454e-8bf8-508218f5ee57.png,1200,1600,3,27,90,122,228,trophozoite
1155,61,1,314162b9cd18518419c8fa899077df3d,/images/41ebf9a1-24dc-454e-8bf8-508218f5ee57.png,1200,1600,3,1079,1251,1193,1378,trophozoite
1155,67,1,314162b9cd18518419c8fa899077df3d,/images/41ebf9a1-24dc-454e-8bf8-508218f5ee57.png,1200,1600,3,925,1402,1086,1518,trophozoite
1155,76,0,314162b9cd18518419c8fa899077df3d,/images/41ebf9a1-24dc-454e-8bf8-508218f5ee57.png,1200,1600,3,307,559,376,652,red blood cell
1155,44,0,314162b9cd18518419c8fa899077df3d,/images/41ebf9a1-24dc-454e-8bf8-508218f5ee57.png,1200,1600,3,510,528,628,639,red blood cell
1155,1,0,314162b9cd18518419c8fa899077df3d,/images/41ebf9a1-24dc-454e-8bf8-508218f5ee57.png,1200,1600,3,74,1387,188,1492,red blood cell
1155,33,0,314162b9cd18518419c8fa899077df3d,/images/41ebf9a1-24dc-454e-8bf8-508218f5ee57.png,1200,1600,3,26,369,115,465,red blood cell
1155,79,0,314162b9cd18518419c8fa899077df3d,/images/41ebf9a1-24dc-454e-8bf8-508218f5ee57.png,1200,1600,3,581,882,690,964,red blood cell
1156,1,1,7cf64fe4bccbe42257a67370d01f5ae8,/images/bcaefb02-682a-41b9-acc7-e6cc010f5b30.png,1200,1600,3,828,498,942,620,difficult
1156,38,1,7cf64fe4bccbe42257a67370d01f5ae8,/images/bcaefb02-682a-41b9-acc7-e6cc010f5b30.png,1200,1600,3,371,1226,507,1343,trophozoite
1156,79,1,7cf64fe4bccbe42257a67370d01f5ae8,/images/bcaefb02-682a-41b9-acc7-e6cc010f5b30.png,1200,1600,3,1045,596,1150,732,trophozoite
1156,87,1,7cf64fe4bccbe42257a67370d01f5ae8,/images/bcaefb02-682a-41b9-acc7-e6cc010f5b30.png,1200,1600,3,590,914,743,1069,trophozoite
1156,92,1,7cf64fe4bccbe42257a67370d01f5ae8,/images/bcaefb02-682a-41b9-acc7-e6cc010f5b30.png,1200,1600,3,288,1312,428,1462,trophozoite
1156,65,0,7cf64fe4bccbe42257a67370d01f5ae8,/images/bcaefb02-682a-41b9-acc7-e6cc010f5b30.png,1200,1600,3,6,720,118,822,red blood cell
1156,25,0,7cf64fe4bccbe42257a67370d01f5ae8,/images/bcaefb02-682a-41b9-acc7-e6cc010f5b30.png,1200,1600,3,210,1250,305,1357,red blood cell
1156,75,0,7cf64fe4bccbe42257a67370d01f5ae8,/images/bcaefb02-682a-41b9-acc7-e6cc010f5b30.png,1200,1600,3,702,204,784,296,red blood cell
1156,34,0,7cf64fe4bccbe42257a67370d01f5ae8,/images/bcaefb02-682a-41b9-acc7-e6cc010f5b30.png,1200,1600,3,1097,97,1185,175,red blood cell
1156,33,0,7cf64fe4bccbe42257a67370d01f5ae8,/images/bcaefb02-682a-41b9-acc7-e6cc010f5b30.png,1200,1600,3,279,1015,370,1121,red blood cell
